symbol,date,open_price,high_price,low_price,close_price,volume,adjusted_close,price_range,price_change,price_change_pct,volume_millions,price_volatility,price_momentum,price_gap,volume_normalized,volume_log,volume_price_ratio,price_volume_trend,day_of_week,is_monday,is_friday
WMT,2025-07-16,95.1977,95.6067,94.3895,94.9283,11181600,,1.2172000000000054,-0.2694000000000045,-0.28299003022132313,11.1816,0.012786023191736832,-0.28299003022132313,,1.6590157123992937,16.229780217585468,117.78995304877472,-4.5928659942599435,2,0,0
XOM,2025-07-16,111.8393,112.4536,111.0665,111.1953,11158900,,1.3870999999999896,-0.6439999999999912,-0.5758262077820508,11.1589,0.012402616969169063,-0.5758262077820508,,1.655647709906675,16.22774803336578,100.35406172742913,-9.34436261089565,2,0,0
AAPL,2025-07-15,208.9828,211.6498,208.6832,208.873,42296300,,2.9665999999999997,-0.109800000000007,-0.05254020905070035,42.2963,0.014195426609271193,-0.05254020905070035,,6.275508538702355,17.5602101933843,202.4976899838658,-0.9226171145346503,1,0,0
ABBV,2025-07-15,190.21,190.67,185.01,186.39,6729200,,5.659999999999997,-3.8200000000000216,-2.00830660848537,6.7292,0.029756584827296127,-2.00830660848537,,0.9984124393536996,15.721966972433206,36.102795214335536,-31.57453016912633,1,0,0
AMGN,2025-07-15,294.7985,295.1358,289.5907,290.1562,1592700,,5.545099999999991,-4.6422999999999774,-1.574736642147086,1.5927,0.018809797200460623,-1.574736642147086,,0.23630914405258238,14.280941875104308,5.489112416002139,-22.48872245509947,1,0,0
AMT,2025-07-15,221.25,221.3,217.98,218.92,1754200,,3.3200000000000216,-2.3300000000000125,-1.0531073446327741,1.7542,0.015005649717514223,-1.0531073446327741,,0.2602709239009481,14.377524040559683,8.012972775443084,-15.14107616474768,1,0,0
AMZN,2025-07-15,226.2,227.27,225.46,226.35,34907300,,1.8100000000000023,0.15000000000000568,0.06631299734748262,34.9073,0.008001768346595944,0.06631299734748262,,5.179201471831926,17.368206563001603,154.21824607908107,1.1517378357428556,1,0,0
BAC,2025-07-15,46.88,47.01,45.95,46.15,55145000,,1.0599999999999952,-0.730000000000004,-1.557167235494889,55.145,0.02261092150170638,-1.557167235494889,,8.181872134601404,17.825476655856395,1194.907908992416,-27.75724820557858,1,0,0
BLK,2025-07-15,1070.85,1076.47,1033.77,1046.16,1939400,,42.700000000000045,-24.689999999999827,-2.30564504832608,1.9394,0.03987486576084424,-2.30564504832608,,0.2877490763957922,14.477889720475838,1.853827330427468,-33.380874744226176,1,0,0
CAT,2025-07-15,404.7772,407.2581,401.549,403.1631,2167000,,5.709100000000035,-1.6141000000000076,-0.3987625785246816,2.167,0.014104302317423104,-0.3987625785246816,,0.321518123414294,14.588854741985855,5.3749958763587244,-5.817489334636308,1,0,0
CMCSA,2025-07-15,35.62,35.68,34.7,34.72,17002900,,0.9799999999999969,-0.8999999999999986,-2.526670409882085,17.0029,0.027512633352049325,-2.526670409882085,,2.522722889063636,16.64889453452076,489.71486175115206,-42.06626917762117,1,0,0
COP,2025-07-15,93.4987,93.7863,91.7134,91.7927,4152400,,2.072900000000004,-1.706000000000003,-1.8246242995891955,4.1524,0.022170361726954538,-1.8246242995891955,,0.6160922268876393,15.239197279125781,45.236712723342926,-27.805809661726453,1,0,0
COST,2025-07-15,977.8952,978.8939,965.3226,966.3412,1878000,,13.571300000000065,-11.554000000000087,-1.181517201434273,1.878,0.013878072006080064,-1.181517201434273,,0.27863914894879743,14.445718471231567,1.9434129477248823,-17.067864860836906,1,0,0
CRM,2025-07-15,261.0,261.81,257.23,257.58,5201500,,4.579999999999984,-3.420000000000016,-1.310344827586213,5.2015,0.017547892720306452,-1.310344827586213,,0.7717473553020074,15.464457795745304,20.193726220979894,-20.263772284080147,1,0,0
CVX,2025-07-15,149.931,150.6331,148.5958,149.031,7346300,,2.037300000000016,-0.9000000000000057,-0.6002761270184322,7.3463,0.013588250595273932,-0.6002761270184322,,1.0899716613006127,15.809707479202409,49.29377109460448,-9.490189974909963,1,0,0
DD,2025-07-15,75.8,75.9,74.03,74.08,2099900,,1.8700000000000045,-1.7199999999999989,-2.2691292875989433,2.0999,0.02467018469656998,-2.2691292875989433,,0.3115624860902981,14.55740075872525,28.346382289416848,-33.03262441293854,1,0,0
DE,2025-07-15,507.65,511.62,503.11,503.47,1173100,,8.509999999999991,-4.17999999999995,-0.8234019501625037,1.1731,0.016763518171968857,-0.8234019501625037,,0.1740530274929895,13.975161227935695,2.330029594613383,-11.507175008917661,1,0,0
DUK,2025-07-15,116.5227,116.83,114.9463,116.0964,2431500,,1.8837000000000046,-0.4262999999999977,-0.3658514607025049,2.4315,0.016165948780795542,-0.3658514607025049,,0.3607620291102242,14.704019320094657,20.94380187499354,-5.379486946454484,1,0,0
ECL,2025-07-15,268.23,268.23,264.67,264.83,1146600,,3.5600000000000023,-3.400000000000034,-1.2675688774559273,1.1466,0.013272191775714879,-1.2675688774559273,,0.1701212184157035,13.952312471599768,4.329569912774232,-17.685517057540054,1,0,0
EOG,2025-07-15,121.5839,121.812,118.6879,118.7275,2993300,,3.1240999999999985,-2.8563999999999936,-2.349324211511552,2.9933,0.02569501389575428,-2.349324211511552,,0.44411638154868766,14.911887349770195,25.21151376050199,-35.03285799014795,1,0,0
GE,2025-07-15,263.92,265.06,261.74,264.67,9392400,,3.319999999999993,0.75,0.2841770233404062,9.3924,0.012579569566535288,0.2841770233404062,,1.393551833113251,16.055411516049983,35.48721048853289,4.562579053136362,1,0,0
GOOGL,2025-07-15,182.81,184.22,181.6,182.0,33448300,,2.6200000000000045,-0.8100000000000023,-0.44308298233138355,33.4483,0.01433181992232375,-0.44308298233138355,,4.962729417350406,17.32551155102134,183.78186813186812,-7.67663932844337,1,0,0
GS,2025-07-15,713.3,714.69,700.04,702.51,1981200,,14.650000000000091,-10.789999999999964,-1.5126875087620868,1.9812,0.020538342913220372,-1.5126875087620868,,0.2939509488271339,14.499213784440691,2.8201733783148994,-21.9327795785945,1,0,0
HD,2025-07-15,369.98,370.75,358.52,358.64,3868700,,12.230000000000018,-11.340000000000032,-3.0650305421914785,3.8687,0.03305584085626255,-3.0650305421914785,,0.5739996142375999,15.168429349745173,10.787140307829578,-46.491699234042585,1,0,0
HON,2025-07-15,235.9616,236.3795,233.972,234.0814,2355300,,2.407499999999999,-1.880200000000002,-0.7968245680653132,2.3553,0.010202931324418884,-0.7968245680653132,,0.34945622338610366,14.672179090428731,10.061884455578273,-11.691152766307793,1,0,0
JNJ,2025-07-15,155.2207,156.0446,153.672,154.0393,6873200,,2.3726000000000056,-1.1813999999999965,-0.7611098262023019,6.8732,0.015285332433109797,-0.7611098262023019,,1.019777741509518,15.743140494547355,44.61978209456937,-11.98225892568336,1,0,0
JPM,2025-07-15,288.0,291.95,285.48,286.55,12526100,,6.46999999999997,-1.4499999999999886,-0.5034722222222182,12.5261,0.022465277777777674,-0.5034722222222182,,1.8584993842638615,16.34332510526347,43.713488047461176,-8.228410209247167,1,0,0
KO,2025-07-15,69.51,69.55,69.15,69.36,12639800,,0.3999999999999915,-0.15000000000000568,-0.21579628830384934,12.6398,0.005754567688102308,-0.21579628830384934,,1.8753690707577264,16.352361202888165,182.23471741637832,-3.528778852587135,1,0,0
LIN,2025-07-15,468.17,469.26,460.07,460.56,1263700,,9.189999999999998,-7.610000000000014,-1.6254779246854805,1.2637,0.019629621718606483,-1.6254779246854805,,0.18749536343269188,14.049555275073514,2.7438335938857046,-22.83724195128044,1,0,0
MCD,2025-07-15,301.3,302.79,299.24,299.62,2937600,,3.5500000000000114,-1.6800000000000068,-0.5575838035180906,2.9376,0.01178227680053107,-0.5575838035180906,,0.43585216397869403,14.893103819822194,9.804418930645484,-8.304153474046263,1,0,0
META,2025-07-15,723.9,724.47,709.82,710.39,11529500,,14.649999999999977,-13.509999999999991,-1.8662798729106218,11.5295,0.0202376018787125,-1.8662798729106218,,1.7106336889271354,16.260419612904542,16.22981742423176,-30.346493848644872,1,0,0
MLM,2025-07-15,566.23,568.69,548.25,548.42,355000,,20.440000000000055,-17.81000000000006,-3.1453649577027107,0.355,0.03609840524168634,-3.1453649577027107,,0.05267140462024659,12.779875885354993,0.6473141023303308,-40.197373773585504,1,0,0
MRK,2025-07-15,83.78,84.36,81.3,81.52,10827000,,3.0600000000000023,-2.260000000000005,-2.6975411792790704,10.827,0.03652423012652187,-2.6975411792790704,,1.6064036558405912,16.19755366465472,132.81403336604515,-43.693568013988724,1,0,0
MS,2025-07-15,142.3014,143.0065,140.5734,140.6131,7392200,,2.433099999999996,-1.6882999999999981,-1.186425432216407,7.3922,0.01709821547785191,-1.186425432216407,,1.0967818513627798,15.815936083492415,52.57120424768389,-18.764428803764556,1,0,0
MSFT,2025-07-15,502.1944,507.4657,501.9648,504.9898,14927200,,5.5009000000000015,2.795400000000029,0.5566370313966124,14.9272,0.010953726286075674,0.5566370313966124,,2.214750960696746,16.518695677056975,29.559408922714876,9.194917724221048,1,0,0
NEE,2025-07-15,75.34,75.54,74.19,74.7,8880100,,1.3500000000000085,-0.6400000000000006,-0.8494823466949835,8.8801,0.017918768250597406,-0.8494823466949835,,1.31754180329085,15.999323488777545,118.87684069611781,-13.591142862778918,1,0,0
NEM,2025-07-15,60.56,60.63,55.37,57.35,28756800,,5.260000000000005,-3.210000000000001,-5.300528401585206,28.7568,0.08685601056803179,-5.300528401585206,,4.266650840516921,17.17438485375429,501.4263295553618,-91.0333146970794,1,0,0
NFLX,2025-07-15,1262.0,1271.22,1243.24,1260.27,2801700,,27.980000000000018,-1.7300000000000182,-0.13708399366085722,2.8017,0.02217115689381935,-0.13708399366085722,,0.4156886600691405,14.845737290692007,2.223095051060487,-2.035112956647975,1,0,0
NVDA,2025-07-15,171.19,172.4,169.2,170.7,230627400,,3.200000000000017,-0.4900000000000091,-0.28623167241077696,230.6274,0.01869268064723417,-0.28623167241077696,,34.218222822297065,19.25631398354498,1351.0685413005272,-5.5117669559771105,1,0,0
ORCL,2025-07-15,232.41,235.6,229.2,234.96,10728800,,6.400000000000006,2.5500000000000114,1.0971989157093118,10.7288,0.027537541413880668,1.0971989157093118,,1.5918337067315538,16.18844236558593,45.662240381341505,17.76194141054357,1,0,0
PEP,2025-07-15,135.43,135.51,133.75,133.81,8933500,,1.759999999999991,-1.6200000000000045,-1.1961899136085097,8.9335,0.012995643505870123,-1.1961899136085097,,1.325464769506966,16.00531892529356,66.76257379866975,-19.14540106252355,1,0,0
PFE,2025-07-15,24.9102,25.0085,24.1139,24.1926,54458000,,0.8946000000000005,-0.7176000000000009,-2.8807476455427934,54.458,0.035912999494183126,-2.8807476455427934,,8.079941838899687,17.812940338697064,2251.018906607806,-51.31458594089582,1,0,0
PG,2025-07-15,152.517,153.0037,150.8683,151.643,9142600,,2.135400000000004,-0.8739999999999952,-0.5730508730174311,9.1426,0.014001062176675415,-0.5730508730174311,,1.3564889686790604,16.02845547625119,60.29028705578233,-9.185120403786767,1,0,0
PLD,2025-07-15,109.68,110.11,108.19,108.62,5309300,,1.9200000000000017,-1.0600000000000023,-0.9664478482859247,5.3093,0.017505470459518613,-0.9664478482859247,,0.7877416578880992,15.484970746134945,48.87958018781072,-14.965416658372607,1,0,0
SBUX,2025-07-15,93.0063,93.6819,91.546,91.8738,8567900,,2.1358999999999924,-1.1324999999999932,-1.2176594488760366,8.5679,0.022965110965601172,-1.2176594488760366,,1.271220641255805,15.963533336421118,93.25727247593981,-19.438147204540776,1,0,0
SLB,2025-07-15,36.15,36.22,34.92,35.07,17351500,,1.2999999999999972,-1.0799999999999983,-2.987551867219912,17.3515,0.03596127247579522,-2.987551867219912,,2.5744447246991795,16.66918957358341,494.7676076418591,-49.80006843560181,1,0,0
SO,2025-07-15,91.822,92.2684,91.1473,91.7426,5215600,,1.1210999999999984,-0.0794000000000068,-0.08647165167389818,5.2156,0.012209492278538894,-0.08647165167389818,,0.7738393744714314,15.46716488426393,56.85036177304764,-1.3374712942548204,1,0,0
T,2025-07-15,26.93,27.12,26.79,27.02,32266200,,0.33000000000000185,0.08999999999999986,0.33419977720014804,32.2662,0.012253991830672181,0.33419977720014804,,4.787341058472678,17.289530831656375,1194.159881569208,5.7781573518346505,1,0,0
TSLA,2025-07-15,319.68,321.2,310.5,310.78,77556300,,10.699999999999989,-8.900000000000034,-2.7840340340340446,77.5563,0.03347097097097093,-2.7840340340340446,,11.50704016380065,18.166514695092086,249.55370358452925,-50.576195190915975,1,0,0
UPS,2025-07-15,98.4409,98.7942,97.6754,97.6852,4033400,,1.1188000000000073,-0.7557000000000045,-0.7676687230612524,4.0334,0.011365194751368662,-0.7676687230612524,,0.5984361785783172,15.210120498617634,41.28977572856482,-11.67633378078158,1,0,0
WMT,2025-07-15,95.3772,95.5568,94.7188,95.1677,10450800,,0.8379999999999939,-0.20950000000000557,-0.2196541731147544,10.4508,0.00878616692458988,-0.2196541731147544,,1.5505868039585158,16.16218918415528,109.81456943900083,-3.5500923009698555,1,0,0
XOM,2025-07-15,112.6121,113.0084,111.5619,111.869,10959300,,1.4465000000000003,-0.7430999999999983,-0.6598758037546573,10.9593,0.012844978470342,-0.6598758037546573,,1.626033027196249,16.209699060078016,97.96547747812173,-10.696388195890092,1,0,0
AAPL,2025-07-14,209.692,210.6709,207.3047,208.3835,38840100,,3.366199999999992,-1.3085000000000093,-0.6240104534269353,38.8401,0.016053068309711347,-0.6240104534269353,,5.762711612931943,17.474963801795965,186.38759786643377,-10.904560085577982,0,1,0
ABBV,2025-07-14,190.0783,191.0202,188.4127,189.88,4072800,,2.6074999999999875,-0.19830000000001746,-0.10432542799468296,4.0728,0.013718030937776628,-0.10432542799468296,,0.6042819626403952,15.219841527101563,21.449336423004002,-1.5878164813261197,0,1,0
AMGN,2025-07-14,291.4953,294.7489,290.4835,294.6398,1202300,,4.2654,3.1444999999999936,1.078748096453011,1.2023,0.014632825983815176,1.078748096453011,,0.17838543598569712,13.99974777870182,4.08057567239728,15.102201267096858,0,1,0
AMT,2025-07-14,218.95,222.3,218.87,221.78,1475900,,3.430000000000007,2.8300000000000125,1.2925325416761877,1.4759,0.015665677095227253,1.2925325416761877,,0.21897951008175195,14.204779208722318,6.65479303814591,18.360139374598923,0,1,0
AMZN,2025-07-14,225.07,226.66,224.24,225.69,35702600,,2.4199999999999875,0.6200000000000045,0.27546985382325706,35.7026,0.010752210423423768,0.27546985382325706,,5.297200255196665,17.39073410123877,158.19309672559706,4.790622980747376,0,1,0
BAC,2025-07-14,46.81,47.07,46.55,47.07,36381200,,0.5200000000000031,0.259999999999998,0.5554368724631447,36.3812,0.011108737449263044,0.5554368724631447,,5.397884241605959,17.409562743153653,772.9169322285957,9.66991308100815,0,1,0
BLK,2025-07-14,1101.08,1112.13,1098.4399,1111.46,661800,,13.69010000000003,10.38000000000011,0.9427107930395711,0.6618,0.012433338177062547,0.9427107930395711,,0.09819136782444843,13.40272018549903,0.5954330340273154,12.634888974959257,0,1,0
CAT,2025-07-14,402.5254,405.3053,400.7619,404.289,2497500,,4.543399999999963,1.7635999999999967,0.4381338419886041,2.4975,0.011287238022743317,0.4381338419886041,,0.37055445926497427,14.730801189905167,6.17751163153091,6.4540625209034514,0,1,0
CMCSA,2025-07-14,34.9,35.67,34.8,35.64,18545300,,0.8700000000000045,0.740000000000002,2.1203438395415533,18.5453,0.024928366762177783,2.1203438395415533,,2.751569014377068,16.73572699956408,520.3507295173962,35.48549564377494,0,1,0
COP,2025-07-14,94.183,94.8773,93.0424,93.3995,5504200,,1.8349000000000046,-0.7835000000000036,-0.8318911056135435,5.5042,0.0194822844887082,-0.8318911056135435,,0.8166590008753839,15.521022176823866,58.93179299675052,-12.911800298930334,0,1,0
COST,2025-07-14,969.7565,980.1321,968.2786,979.5529,1679300,,11.853500000000054,9.796400000000062,1.010191733698105,1.6793,0.012223171486862996,1.010191733698105,,0.24915799937684535,14.333888193369136,1.714353558649053,14.479975364694365,0,1,0
CRM,2025-07-14,258.6,262.23,257.5,259.68,6533900,,4.730000000000018,1.079999999999984,0.4176334106728476,6.5339,0.018290796597061166,0.4176334106728476,,0.969435748304871,15.692514719513216,25.161352433764634,6.5537184443441685,0,1,0
CVX,2025-07-14,153.1946,153.1946,149.476,149.9804,10706300,,3.7186000000000092,-3.2142000000000053,-2.098115729927821,10.7063,0.02427370155344907,-2.098115729927821,,1.5884953782697073,16.1863430046159,71.38466092902806,-33.960820867991764,0,1,0
